"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"12","20","3","0","0","14","0.8","0.11","0","14","0","0"
"12","20","4","0","0","14","0.7","0.11","0","14","0","0"
"12","20","5","0","0","14","0.7","0.11","0","14","0","0"
"12","20","6","0","0","14","0.8","0.11","0","14","0","0"
"12","20","7","410","35","15","1.1","0.11","226.57","22.711","1566.678","1479.456"
"12","20","8","144","117","17","1.5","0.11","221.527","23.993","1635.101","1545.454"
"12","20","9","247","178","18","2.1","0.11","404.114","29.232","2960.386","2823.779"
"12","20","10","233","229","19","2.5","0.11","462.796","30.895","3352.562","3202.059"
"12","20","11","91","252","19","2.8","0.11","352.599","27.571","2553.834","2431.633"
"12","20","12","73","241","19","3.1","0.11","322.312","26.446","2339.98","2225.357"
"12","20","13","0","152","18","3.3","0.11","143.024","21.198","1033.07","964.756"
"12","20","14","0","119","17","3.2","0.11","112.311","19.557","814.955","754.369"
"12","20","15","0","71","16","2.5","0.11","67.586","17.734","481.756","432.977"
"12","20","16","0","8","15","1.7","0.11","7.355","15.186","29.611","0"
"12","20","17","0","0","15","1.3","0.11","0","15","0","0"
"12","20","18","0","0","15","1.4","0.11","0","15","0","0"
"12","20","19","0","0","15","1.7","0.11","0","15","0","0"
"12","20","20","0","0","15","1.9","0.11","0","15","0","0"
"12","20","21","0","0","14","2","0.11","0","14","0","0"
"12","20","22","0","0","14","1.9","0.11","0","14","0","0"
"12","20","23","0","0","14","1.7","0.11","0","14","0","0"
"12","21","0","0","0","14","1.7","0.11","0","14","0","0"
"12","21","1","0","0","14","1.8","0.11","0","14","0","0"
"12","21","2","0","0","13","1.9","0.11","0","13","0","0"
"12","21","3","0","0","13","1.9","0.11","0","13","0","0"
"12","21","4","0","0","13","1.7","0.11","0","13","0","0"
"12","21","5","0","0","13","1.5","0.11","0","13","0","0"
"12","21","6","0","0","13","1.6","0.11","0","13","0","0"
"12","21","7","441","35","13","2","0.11","238.287","19.627","1665.958","1575.218"
"12","21","8","717","58","14","2.3","0.11","519.903","27.946","3892.026","3722.408"
"12","21","9","842","67","15","2.4","0.11","743.359","34.549","5413.551","5190.019"
"12","21","10","906","69","16","2.7","0.11","885.727","38.021","6317.912","6062.335"
"12","21","11","224","253","17","3","0.11","493.394","28.604","3597.115","3437.946"
"12","21","12","923","71","17","3.3","0.11","935.951","38.021","6656.75","6389.167"
"12","21","13","895","66","17","3.4","0.11","837.311","35.531","6049.235","5803.178"
"12","21","14","825","59","16","3.3","0.11","668.152","31.049","4947.389","4740.375"
"12","21","15","672","46","15","2.7","0.11","422.608","25.516","3165.717","3021.835"
"12","21","16","259","15","13","2.1","0.11","104.777","15.353","443.888","396.451"
"12","21","17","0","0","12","1.9","0.11","0","12","0","0"
"12","21","18","0","0","12","1.9","0.11","0","12","0","0"
"12","21","19","0","0","12","2.2","0.11","0","12","0","0"
"12","21","20","0","0","12","2.4","0.11","0","12","0","0"
"12","21","21","0","0","12","2.3","0.11","0","12","0","0"
"12","21","22","0","0","11","2","0.11","0","11","0","0"
"12","21","23","0","0","11","1.6","0.11","0","11","0","0"
"12","22","0","0","0","11","1.4","0.11","0","11","0","0"
"12","22","1","0","0","11","1.6","0.11","0","11","0","0"
"12","22","2","0","0","11","1.9","0.11","0","11","0","0"
"12","22","3","0","0","11","2.2","0.11","0","11","0","0"
"12","22","4","0","0","11","2.4","0.11","0","11","0","0"
"12","22","5","0","0","11","2.5","0.11","0","11","0","0"
"12","22","6","0","0","12","2.7","0.11","0","12","0","0"
"12","22","7","0","7","14","3.4","0.11","6.159","14.134","38.174","5.113"
"12","22","8","0","23","17","4","0.11","20.302","17.409","138.169","101.564"
"12","22","9","394","154","18","4.1","0.11","500.788","27.974","3711.425","3548.206"
"12","22","10","904","76","19","4.4","0.11","892.316","36.047","6412.766","6153.828"
"12","22","11","921","80","20","4.5","0.11","957.724","38.036","6801.528","6528.814"
"12","22","12","459","201","21","4.3","0.11","675.706","34.058","4861.368","4657.402"
"12","22","13","266","206","20","4","0.11","469.833","29.475","3434.282","3280.883"
"12","22","14","440","123","19","3.6","0.11","472.328","29.137","3496.17","3340.579"
"12","22","15","153","84","18","3","0.11","186.824","22.403","1373.577","1293.197"
"12","22","16","0","15","17","2.4","0.11","13.403","17.295","54.929","21.274"
"12","22","17","0","0","15","2.1","0.11","0","15","0","0"
"12","22","18","0","0","15","2.1","0.11","0","15","0","0"
"12","22","19","0","0","15","2.3","0.11","0","15","0","0"
"12","22","20","0","0","14","2.3","0.11","0","14","0","0"
"12","22","21","0","0","14","2.2","0.11","0","14","0","0"
"12","22","22","0","0","14","2","0.11","0","14","0","0"
"12","22","23","0","0","14","2","0.11","0","14","0","0"
"12","23","0","0","0","13","2","0.11","0","13","0","0"
"12","23","1","0","0","13","2.1","0.11","0","13","0","0"
"12","23","2","0","0","13","2.2","0.11","0","13","0","0"
"12","23","3","0","0","13","2.2","0.11","0","13","0","0"
"12","23","4","0","0","13","2.2","0.11","0","13","0","0"
"12","23","5","0","0","13","2","0.11","0","13","0","0"
"12","23","6","0","0","13","1.7","0.11","0","13","0","0"
"12","23","7","0","31","14","1.4","0.11","27.943","14.887","185.139","146.87"
"12","23","8","0","86","15","1.4","0.11","80.41","17.59","581.177","528.876"
"12","23","9","0","45","16","1.9","0.11","39.833","17.149","278.816","237.228"
"12","23","10","0","93","16","2.2","0.11","83.016","18.252","592.832","540.117"
"12","23","11","0","62","17","2.1","0.11","55.004","18.52","384.405","339.075"
"12","23","12","0","91","17","2","0.11","80.968","19.284","573.742","521.704"
"12","23","13","0","118","16","2.1","0.11","107.866","18.986","777.732","718.465"
"12","23","14","0","111","15","2.4","0.11","103.558","17.71","754.667","696.218"
"12","23","15","0","61","14","2.5","0.11","56.099","15.44","400.926","355.011"
"12","23","16","0","8","13","2","0.11","7.049","13.168","28.571","0"
"12","23","17","0","0","13","1.4","0.11","0","13","0","0"
"12","23","18","0","0","13","1.2","0.11","0","13","0","0"
"12","23","19","0","0","13","1.2","0.11","0","13","0","0"
"12","23","20","0","0","13","1.2","0.11","0","13","0","0"
"12","23","21","0","0","13","1.4","0.11","0","13","0","0"
"12","23","22","0","0","13","1.5","0.11","0","13","0","0"
"12","23","23","0","0","13","1.4","0.11","0","13","0","0"
"12","24","0","0","0","13","1.4","0.11","0","13","0","0"
"12","24","1","0","0","13","1.4","0.11","0","13","0","0"
"12","24","2","0","0","12","1.3","0.11","0","12","0","0"
"12","24","3","0","0","12","1.3","0.11","0","12","0","0"
"12","24","4","0","0","12","1.3","0.11","0","12","0","0"
"12","24","5","0","0","13","1.2","0.11","0","13","0","0"
"12","24","6","0","0","13","1.4","0.11","0","13","0","0"
"12","24","7","442","32","13","1.6","0.11","232.951","20.035","1612.862","1524.004"
"12","24","8","711","53","15","1.5","0.11","507.215","31.057","3750.76","3586.147"
"12","24","9","829","61","16","1.5","0.11","716.429","38.662","5136.3","4922.592"
"12","24","10","885","64","17","1.8","0.11","859.431","42.425","6026.676","5781.418"
"12","24","11","904","66","17","2.1","0.11","924.151","42.692","6448.253","6188.057"
"12","24","12","251","244","18","2.3","0.11","521.579","31.909","3761.089","3596.11"
"12","24","13","234","211","17","2.5","0.11","434.338","28.171","3184.721","3040.165"
"12","24","14","0","99","17","2.6","0.11","90.93","19.294","654.901","599.987"
"12","24","15","42","85","16","2.2","0.11","112.432","19.058","818.357","757.651"
"12","24","16","239","16","14","1.6","0.11","104.115","16.607","442.211","394.834"
"12","24","17","0","0","14","1.4","0.11","0","14","0","0"
"12","24","18","0","0","14","1.7","0.11","0","14","0","0"
"12","24","19","0","0","14","2","0.11","0","14","0","0"
"12","24","20","0","0","14","2.3","0.11","0","14","0","0"
"12","24","21","0","0","14","2.5","0.11","0","14","0","0"
"12","24","22","0","0","14","2.9","0.11","0","14","0","0"
"12","24","23","0","0","14","3.1","0.11","0","14","0","0"
"12","25","0","0","0","14","3.2","0.11","0","14","0","0"
"12","25","1","0","0","14","3.2","0.11","0","14","0","0"
"12","25","2","0","0","14","3.2","0.11","0","14","0","0"
"12","25","3","0","0","15","3.2","0.11","0","15","0","0"
"12","25","4","0","0","15","3.2","0.11","0","15","0","0"
"12","25","5","0","0","15","3","0.11","0","15","0","0"
"12","25","6","0","0","15","3.1","0.11","0","15","0","0"
"12","25","7","454","31","15","3.6","0.11","235.757","19.939","1629.265","1539.825"
"12","25","8","721","51","15","4.4","0.11","509.752","24.763","3862.688","3694.109"
"12","25","9","832","62","16","5.1","0.11","719.192","28.565","5363.049","5141.306"
"12","25","10","866","73","16","5.6","0.11","853.995","30.023","6285.675","6031.24"
"12","25","11","0","166","16","6.1","0.11","155.304","18.393","1131.46","1059.659"
"12","25","12","6","184","16","6.3","0.11","179.994","18.715","1318.187","1239.77"
"12","25","13","0","143","16","6.4","0.11","133.399","17.993","973.318","907.121"
"12","25","14","0","104","16","6.3","0.11","96.077","17.453","698.749","642.281"
"12","25","15","0","41","15","6.2","0.11","36.274","15.554","254.401","213.678"
"12","25","16","0","5","15","6.4","0.11","4.399","15.055","17.227","0"
"12","25","17","0","0","15","6.9","0.11","0","15","0","0"
"12","25","18","0","0","14","7.4","0.11","0","14","0","0"
"12","25","19","0","0","13","8","0.11","0","13","0","0"
"12","25","20","0","0","12","7.5","0.11","0","12","0","0"
"12","25","21","0","0","12","6.5","0.11","0","12","0","0"
"12","25","22","0","0","11","6.1","0.11","0","11","0","0"
"12","25","23","0","0","11","5.8","0.11","0","11","0","0"
"12","26","0","0","0","11","5.6","0.11","0","11","0","0"
"12","26","1","0","0","11","5.7","0.11","0","11","0","0"
"12","26","2","0","0","11","5.6","0.11","0","11","0","0"
"12","26","3","0","0","11","5.5","0.11","0","11","0","0"
"12","26","4","0","0","11","5.4","0.11","0","11","0","0"
"12","26","5","0","0","11","5.4","0.11","0","11","0","0"
"12","26","6","0","0","11","5.5","0.11","0","11","0","0"
"12","26","7","396","38","11","5.8","0.11","219.229","14.436","1542.798","1456.422"
"12","26","8","705","63","11","6.1","0.11","512.947","18.975","3969.835","3797.46"
"12","26","9","841","74","12","6.3","0.11","746.877","23.352","5675.785","5442.961"
"12","26","10","905","78","13","6.4","0.11","893.845","26.42","6664.787","6396.919"
"12","26","11","930","80","13","6.3","0.11","966.038","27.649","7139.1","6666.667"
"12","26","12","924","80","13","6.1","0.11","950.559","27.736","7028.849","6666.667"
"12","26","13","882","79","13","5.9","0.11","855.027","26.569","6385.445","6127.475"
"12","26","14","805","71","12","5.4","0.11","674.507","23.365","5138.066","4924.296"
"12","26","15","639","55","11","4.6","0.11","424.839","18.909","3265.036","3117.635"
"12","26","16","193","20","10","3.6","0.1","95.167","11.663","415.029","368.614"
"12","26","17","0","0","10","3.2","0.1","0","10","0","0"
"12","26","18","0","0","10","3.4","0.1","0","10","0","0"
"12","26","19","0","0","10","3.6","0.1","0","10","0","0"
"12","26","20","0","0","10","3.5","0.1","0","10","0","0"
"12","26","21","0","0","10","3.2","0.1","0","10","0","0"
"12","26","22","0","0","10","3.1","0.1","0","10","0","0"
"12","26","23","0","0","10","3.2","0.1","0","10","0","0"
"12","27","0","0","0","10","3.4","0.1","0","10","0","0"
"12","27","1","0","0","9","3.4","0.1","0","9","0","0"
"12","27","2","0","0","9","3.3","0.1","0","9","0","0"
"12","27","3","0","0","9","3","0.1","0","9","0","0"
"12","27","4","0","0","8","2.7","0.1","0","8","0","0"
"12","27","5","0","0","8","2.5","0.1","0","8","0","0"
"12","27","6","0","0","8","2.2","0.1","0","8","0","0"
"12","27","7","488","32","10","2.4","0.1","243.93","16.249","1703.086","1611.03"
"12","27","8","762","54","11","2.8","0.1","535.549","24.115","4070.281","3894.346"
"12","27","9","877","66","12","2.8","0.1","756.566","30.513","5599.346","5369.23"
"12","27","10","934","71","13","2.7","0.1","909.404","35.611","6547.161","6283.461"
"12","27","11","957","74","14","2.7","0.1","982.974","38.42","6968.331","6666.667"
"12","27","12","955","73","14","2.7","0.1","970.076","38.104","6891.51","6615.608"
"12","27","13","928","70","14","2.6","0.1","875.061","36.16","6300.683","6045.716"
"12","27","14","864","62","14","2.4","0.1","706.357","32.589","5197.648","4981.766"
"12","27","15","720","48","13","1.9","0.1","457.424","26.27","3426.894","3273.757"
"12","27","16","323","18","11","1.6","0.1","133.096","14.332","576.093","523.971"
"12","27","17","0","0","10","1.5","0.1","0","10","0","0"
"12","27","18","0","0","10","1.5","0.1","0","10","0","0"
"12","27","19","0","0","9","1.5","0.1","0","9","0","0"
"12","27","20","0","0","9","1.7","0.1","0","9","0","0"
"12","27","21","0","0","9","2","0.1","0","9","0","0"
"12","27","22","0","0","8","2.5","0.1","0","8","0","0"
"12","27","23","0","0","8","2.9","0.1","0","8","0","0"
"12","28","0","0","0","7","3.3","0.1","0","7","0","0"
"12","28","1","0","0","7","3.5","0.1","0","7","0","0"
"12","28","2","0","0","7","3.6","0.1","0","7","0","0"
"12","28","3","0","0","7","3.6","0.1","0","7","0","0"
"12","28","4","0","0","7","3.6","0.1","0","7","0","0"
"12","28","5","0","0","7","3.5","0.1","0","7","0","0"
"12","28","6","0","0","7","3.8","0.1","0","7","0","0"
"12","28","7","513","32","9","4.4","0.1","252.793","13.708","1779.695","1684.925"
"12","28","8","786","55","11","5","0.1","549.952","20.737","4233.965","4052.23"
"12","28","9","895","66","13","5.1","0.1","769.437","26.443","5783.055","5546.43"
"12","28","10","947","71","14","4.7","0.1","920.364","30.894","6746.713","6475.942"
"12","28","11","965","73","15","4.1","0.1","989.231","34.689","7114.971","6666.667"
"12","28","12","961","71","15","3.5","0.1","973.637","36.187","6968.511","6666.667"
"12","28","13","932","67","15","3","0.1","875.629","35.682","6316.536","6061.008"
"12","28","14","866","60","15","2.5","0.1","700.584","33.099","5145.851","4931.804"
"12","28","15","722","47","13","1.9","0.1","458.668","26.307","3436.995","3283.5"
"12","28","16","0","36","11","1.7","0.1","43.898","12.111","195.082","156.461"
"12","28","17","0","0","10","2","0.1","0","10","0","0"
"12","28","18","0","0","10","2.3","0.1","0","10","0","0"
"12","28","19","0","0","9","2.4","0.1","0","9","0","0"
"12","28","20","0","0","9","2.5","0.1","0","9","0","0"
"12","28","21","0","0","8","2.6","0.1","0","8","0","0"
"12","28","22","0","0","8","2.5","0.1","0","8","0","0"
"12","28","23","0","0","8","2.4","0.1","0","8","0","0"
"12","29","0","0","0","8","2.3","0.1","0","8","0","0"
"12","29","1","0","0","8","2.2","0.1","0","8","0","0"
"12","29","2","0","0","8","2.1","0.1","0","8","0","0"
"12","29","3","0","0","8","2","0.1","0","8","0","0"
"12","29","4","0","0","8","1.9","0.1","0","8","0","0"
"12","29","5","0","0","8","1.8","0.1","0","8","0","0"
"12","29","6","0","0","8","1.7","0.1","0","8","0","0"
"12","29","7","125","40","10","2.1","0.1","105.317","12.863","727.968","670.464"
"12","29","8","140","113","12","2.4","0.1","212.591","17.58","1606.852","1518.206"
"12","29","9","316","166","13","2.3","0.1","438.98","24.742","3284.375","3136.288"
"12","29","10","503","175","14","2.5","0.1","663.757","31.085","4846.785","4643.336"
"12","29","11","391","224","15","2.7","0.1","628.728","30.588","4574.946","4381.129"
"12","29","12","260","245","14","2.6","0.1","531.11","27.397","3898.157","3728.321"
"12","29","13","100","217","14","2.3","0.1","314.502","22.387","2331.209","2216.897"
"12","29","14","39","152","13","1.8","0.1","187.013","18.519","1392.177","1311.138"
"12","29","15","20","86","12","1.5","0.1","101.032","15.18","743.472","685.419"
"12","29","16","0","13","11","1.5","0.1","11.466","11.303","48.052","14.641"
"12","29","17","0","0","11","1.4","0.1","0","11","0","0"
"12","29","18","0","0","11","1.3","0.1","0","11","0","0"
"12","29","19","0","0","11","1.2","0.1","0","11","0","0"
"12","29","20","0","0","11","1.2","0.1","0","11","0","0"
"12","29","21","0","0","11","1.5","0.1","0","11","0","0"
"12","29","22","0","0","11","1.7","0.1","0","11","0","0"
"12","29","23","0","0","11","1.9","0.1","0","11","0","0"
"12","30","0","0","0","11","2","0.1","0","11","0","0"
"12","30","1","0","0","11","2","0.1","0","11","0","0"
"12","30","2","0","0","11","2","0.1","0","11","0","0"
"12","30","3","0","0","10","2","0.1","0","10","0","0"
"12","30","4","0","0","10","2","0.1","0","10","0","0"
"12","30","5","0","0","10","2.1","0.1","0","10","0","0"
"12","30","6","0","0","10","2.3","0.1","0","10","0","0"
"12","30","7","76","40","12","3","0.1","79.267","13.829","540.278","489.425"
"12","30","8","0","81","13","3.5","0.1","75.109","14.631","548.073","496.944"
"12","30","9","203","179","15","3.2","0.1","355.823","23.117","2661.047","2535.047"
"12","30","10","462","185","16","2.9","0.1","639.467","31.33","4661.072","4464.203"
"12","30","11","347","235","17","2.5","0.1","601.504","32.457","4339.68","4154.2"
"12","30","12","71","244","17","2.2","0.1","323.428","25.778","2353.056","2237.969"
"12","30","13","123","221","17","1.9","0.1","353.737","27.214","2581.729","2458.54"
"12","30","14","0","34","16","1.5","0.1","30.034","16.945","208.243","169.156"
"12","30","15","584","53","14","0.9","0.1","397.224","28.522","2941.896","2805.944"
"12","30","16","227","21","12","0.9","0.1","110.975","15.307","481.07","432.316"
"12","30","17","0","0","11","1.6","0.1","0","11","0","0"
"12","30","18","0","0","11","2.5","0.1","0","11","0","0"
